videoId,numWatched
7976bca8-0f88-4563-b472-3fa31ec76b04,16
35172afe-664f-4894-8b3b-e0b5d78b5170,16
c5cfdedb-d6ab-4be2-b150-606e62784549,16
58fa0f06-47f4-4744-8723-2ec7b3c9901a,16
1806babf-141c-47bc-8b10-8857e3cda535,16
092eae3d-3c36-4346-b25a-34b11ff19937,16
e655c66e-4839-4533-bbc7-8c8723becda0,16
e8b675be-ccd4-410a-bb57-fecc4eed0461,16
a500be0e-3050-478e-9c35-0a0665fccfa2,16
fa6c2a7a-8b95-42f4-903a-8c9b0084f676,16
7321a62c-a55a-40e6-8edd-de7667b3df30,16
b06ee904-ece7-4884-841d-98f07aef3826,16
45900f34-5a30-499b-81dc-5915e113d20b,16
8ffc47e3-32ce-4d24-a990-9baac556603b,16
245c20e4-9004-4778-a18e-1c6a94a9fb89,16
5273e55f-9661-4a79-947d-fd9f51e8de58,16
6588e7ae-42e8-4495-81d5-9154ec32f2a6,16
67c02ea4-c994-40ca-ab4e-d18e7e341560,16
c201036c-a545-420d-a190-87666cb9ad1e,16
73e11c14-a9d0-49dc-b97c-c5f23926e613,16
a130ca62-1718-4e10-9f78-25069b098fc4,16
1124405c-d239-47c5-ba68-1aebbfa344d3,16
5254a6b7-0f50-462f-9193-7ddf0d526a00,16
bea7353d-9b86-481d-b741-1d8c66c1d6ba,16
3f8397bb-b568-48ba-9598-1ae0863a2492,16
a1a3246e-ef1b-4ad3-b637-fe1e759a72c6,16
6bd13918-59b6-4698-af99-40508483ad25,16
309fb8ff-2cf3-4d1b-ae31-33e6ae75b56e,16
9c00b0f3-2658-4c10-b043-110b77176be8,16
e61e8215-3b14-4d23-a486-8cd621319ec5,16
7ee76002-3472-4dae-af32-631bd8ee9a74,16
3bf48480-0dfa-4e33-ab88-705a7d1e713c,16
0b2fa5fd-8c4c-4049-b1b6-2c43273a0548,16
19ee4ae1-1b0e-415c-aa17-833e87a9ccec,16
bd77dcd6-825f-4943-be87-162fdbf251fb,16
a2a2f0d0-fe23-413a-aa3b-993634ce8579,16
6bcfc0d5-59f1-46cd-a880-046fee21e5e6,16
f9e04233-753f-4be4-bfa5-c9605a86b2c4,16
9a62c278-4cba-443f-ae01-02bd65df5b01,16
6c1d3016-62fc-4308-964b-4f346fec4cfc,16
9a150805-5165-4bea-bc06-f2790a194ab3,16
65ee88e6-0725-4b3b-afdc-4b1cceb11821,16
48d66b0f-333d-41a5-bdef-f09f7cee3aef,16
c17d550b-4893-49f3-b684-3e2f1d914cce,16
b6d15f43-65fc-49a8-b742-af5e96730ed6,16
7ca5e80f-95f2-4e87-8140-d2ca985b233e,16
2f0de7bd-9bc5-4cc5-900e-b6a27ac78655,16
14f74b26-42fd-4624-86f4-061dab8d75e3,16
a8dafa7c-f155-4223-9b22-a8543ea297f0,16
ba05bf8c-48f1-4e12-9ff7-a8e1d8481602,16
69ad4ed2-a912-4147-a204-befe5b8b58d0,16
14f8d7ea-5bf0-4711-8447-47aa64c494e4,16
0056aaeb-85a2-4efd-a05c-e0d50b0a27ed,16
4e8383ed-0098-4cba-adeb-a692f7cc28a5,16
e68bc9fa-f5be-4b1a-b089-8d14f0469bf2,16
fd2b0e87-445b-417a-b88a-7258c14569fc,16
5e25e648-ba5c-4971-ace3-2a17f716f1d0,16
6e4dcb13-3ef9-43cb-a114-b03b816b17fa,16
cc12798c-ecb6-49cb-b3d6-7834df539d8f,16
35fad33e-8aed-4fd6-8241-d4d9851f1cd8,16
632c3268-0965-49dc-9a64-5bb8b9c062d5,16
8e48528c-75e4-4fb8-82f5-34ab2712f323,16
47d76b62-c5ae-43bb-982a-5defe8c7a043,16
8f14b001-5800-4437-942a-8d99c1d5336f,16
5e64a01f-6472-465a-ad61-71f4a9f84595,16
049a34bd-f9e6-4712-85f4-5333736417bc,16
05bdbebf-fde7-41a9-b68d-8a9d0de5361b,16
7e1ba9ac-770d-460c-9e22-c2dfbc702704,16
001b2fc8-fb8c-48fe-990c-ce741fcd928c,16
da26ac7f-3e09-4cec-beaa-3ee061a96df2,16
83d4185c-786b-4837-add8-43200ff2ee08,16
d4483e17-a10b-456f-a012-87107837f841,16
ffe26a71-a89a-4aa7-8d9e-99a9a92041cb,16
a8860787-d409-4e92-bc9b-c5ccc028c670,16
b542b270-fbc6-4a46-b959-d094b18020b7,16
46d0f07b-2958-4d13-a763-e7a08493c2a0,16
852bbe81-7dac-4cf7-bec5-d377cbcf3295,16
cb4a6c23-40dd-46b1-8ea1-9defa01831b3,16
8c75ccef-5889-47b5-8862-339c0980e40c,16
48b36c45-d1cd-4e60-8bd8-1c6cd682c401,16
cb5475da-3ed5-47a7-8f4a-f01e674305c8,16
5c4af817-c504-4945-a230-bb6ac1c8de17,16
e661e32e-87d7-4dc3-8fea-82df4d3edb67,16
b35f8a8a-7c5b-4596-bbf5-2e48f5dba011,16
86201589-c78e-409e-93b1-769749bb953e,16
97f30fe3-b835-4a11-8195-12faff9228b4,16
97e40c50-fe92-4448-bbdf-ce436f0dc1b6,16
58a000f6-f9b7-43b4-ae47-dd19b5371120,16
2d930d56-7c7b-42d5-93be-a0f91e714c09,16
d2dd6758-39f2-4b7e-95a9-fdbc6b8a35fa,16
3672f738-7e8f-4c70-bb59-16c1a7fc422a,16
935f9bdb-4d1f-4c87-8d4d-83b523f5130b,16
89cc3cd4-9302-4c24-ba0e-4e1e3bb22aa0,16
f3780778-3f33-4249-8d9c-c9186b0fe9d3,16
aeab45df-7606-4d59-baef-534150033b45,16
9d7beb85-7636-49c8-b466-85707fe0045e,15
3478413b-5fc9-4aa9-ac4d-36e59cfada3c,15
18f24b1e-226f-4943-9f7f-38c0e4a7a3d5,15
c6b3e744-0562-4a43-8106-2a39e7bb30b4,15
8ab9da08-640a-4c0d-aa20-c9bab7097713,15
91719c5c-7602-4afe-9f25-dceeda902a53,15
8adbb219-a4db-40e5-a69f-a5acf56182a6,15
6652b737-b689-4663-b92f-b980959cccaf,15
623f92b9-e583-4b58-bbeb-2ee9bcd1a511,15
9c2420ac-5f83-45b3-a1d9-8200082da01e,15
c64af6ee-2b5e-403f-a865-3fdf4c9e0cf3,15
10af2c3f-1ce9-4a35-a8b0-4792ecf43eb2,15
d37f41d9-4518-4ac5-b012-7bb94644c24c,15
8b125bf2-d4e8-4f69-8c73-5578ad8a0678,15
58e536a1-9037-498b-9a93-5f75f481cc00,15
3cb41488-c234-4b3e-8128-9f5000717059,15
343f5cfd-0c28-458c-911f-4ad651841a95,15
1021292f-2c2c-462a-9dcd-e22e4b4a89ba,15
6e6332ea-5173-491d-8e59-5e1bf3f107e6,15
8f093abd-8d68-4d4f-aae1-c6248809b10b,15
dc59a47c-5530-4f4a-b284-65553e4a34b9,15
c5646332-b8c5-41ed-bf94-f453ab45bf08,15
978dd1ef-0b20-49ff-aaae-70a0285ac4e2,15
e7df0cd5-dbd8-4800-a78f-cdaf57bb8080,15
5cfdef00-c0ad-4c22-ac3d-5bee994c0ab7,15
1735a031-19df-42c7-87d8-d043d2de7588,15
64986101-7e3b-41e0-b08d-e6bc3b5ab031,15
93733f0c-af12-49de-b600-f187dadd3b33,15
96cf398a-5057-4dd5-a729-dfcd523a087c,15
96be5ec4-f587-465d-9099-033e06ec13de,15
c5799a4b-f030-4dff-b37e-3178da6959ee,15
38b0e7d3-b5be-4073-95f5-d1a1238dbb27,15
397eb293-49e2-4fac-bd55-9d66f3debf49,15
c20d5a23-5c9f-43be-9967-da201bc9726e,15
635757eb-192c-47f0-a089-539eab0c3522,15
95b8aab6-ca86-4d75-a189-b27d2402ab76,15
e81bb623-4a35-4826-be40-40ff23617449,15
e85d126e-9cc2-4020-9d29-4796e2a0a5a2,15
360e2eb6-9526-4d47-a7c8-88cd8e87248e,15
c7d745b7-89f2-4aea-8227-d0fb88c3e329,15
e8571c69-93ce-4991-9bed-023d42a75f05,15
f5e79770-9922-42a3-9a76-3d3364670b16,15
948e0312-d5da-467d-b295-ae3f8bdc6f17,15
8efebf97-4247-456c-8d17-94bbb12610da,15
5ca63006-531c-4386-8270-e6b195cda246,15
3a4c2bee-d2aa-4d5f-8577-f9bb8215e04d,15
f64f9a71-0673-4bd6-b81d-767cb77e492f,15
5fdc76c0-fb4f-4afc-ac2d-27c83ca5e188,15
2d06c112-5b56-4952-9633-1f3d4f09540f,15
91e46b0b-1ed4-4cb9-94db-f4722c7d96c0,15
19c76840-b781-4af1-8927-0b5879eeb885,15
c70495ff-1f6e-4649-bb8e-af1030f0f0d4,15
19df756f-363f-4703-8ae9-50e7941204ec,15
e9bef180-6272-4802-9f61-dc1c4d7a963e,15
8c351212-7e4e-47f7-ae44-36d2f6129a5b,15
385f9a68-8411-49d8-8db7-96f1a489ee83,15
8f84d6c9-b915-4415-9b05-0cc9bc9d89ab,15
1c1fdbbb-5047-4f1c-82b1-19ebcda402e3,15
795b69c1-4a9e-4ca8-9204-d998d962a71c,15
1c00d3bb-b8df-44b2-aff3-45d54f163ec4,15
f38cd2c4-0f21-4cf0-9bc5-fc9f4877dad8,15
92cf879c-d2e7-4e73-bb5c-cc427cc948b4,15
98f469a2-4a43-4306-b3a0-56330cb156b5,15
c8d3e674-560a-48b2-8232-24758e6f49f8,15
64e199bd-d440-410c-9d96-b91a1e19126c,15
c321bac5-36c0-4808-bea9-2517784ee8e4,15
d4129c04-6f44-4916-ab5f-95bb03365151,15
8c8ff015-8111-4e0d-bb4a-58d2ab329f6e,15
79c707bd-45e5-438c-a41a-309abbbd1183,15
ec3adb52-786d-408a-bc2e-23686a9a50b0,15
3355e224-8733-49f9-af14-6a15b9c183d4,15
3d3515bd-053e-4ced-b32b-a747e212070d,15
f19c9b7c-bd84-43d9-a407-a09eadd724b4,15
4ec020ad-f544-496e-b266-e9f57fc90fa8,15
41e77c1e-12fc-4a22-bdf2-a3f0612e5688,15
4e839167-87f9-488a-9309-0a1e2ea3d333,15
06b06a17-0498-4b36-b99c-01e3ca3ad089,15
846c141f-1e75-450e-a728-93697dcfbf89,15
6a5cf2f8-5a14-48d1-a259-bac7b2de5d72,15
4d409e00-06de-4f35-8033-7dffc7076ec7,15
a635a1fd-143a-45a2-bf49-66a84b21ca8e,15
21b60535-dc91-48c0-aad8-4d20f1402d42,15
b9375dcc-b2fe-4f7e-9048-4aec186e6657,15
4c70c247-222d-44c7-a1c9-3c9f53dea31e,15
4c613ec6-fa6f-47e8-b4ab-658e2f6a644d,15
fc36582b-4d36-40a4-b28c-b5f726ea9a1e,15
b7f176d3-7ca2-4db4-ba51-404a51b9b3b0,15
fb309d40-28a3-49c1-a715-0ab3a9e36d0f,15
a808d9a6-1e04-48fc-a0e3-0db0718a4987,15
07d8c2f4-1cc7-4936-88d7-512a1026cde1,15
84d104df-635b-4b53-ba3f-5ccaac7d596d,15
cbbd94cb-ee4c-40f9-9e86-68e495b82afb,15
a78ae502-06dc-4ba6-bf82-70a7d7842a29,15
f04e338a-adca-431d-9f4b-51e9001c31fb,15
85618e89-e0c7-424d-a5d4-bc8b765c8ed8,15
8590b81d-92f9-4f95-847a-f520a154eeb8,15
fa9f37a5-5ba5-46de-a609-07b7876a236b,15
bb7b7d46-4cc2-4b07-896a-4802d54f8eea,15
085a8e67-72f5-4402-a489-9b6941db6ebc,15
416accdc-3015-4a1a-8537-664c35c14917,15
e5528e2c-36a7-4629-b841-47784db174ae,15
bc144501-097b-4907-b113-b05155c5205d,15
692e6d03-ca9d-4c53-9967-10e246f90871,15
2c136143-9130-430a-bd64-25332b5475c6,15
2a1aa2e8-add2-4a1d-80ee-4d3a4c2f3269,15
047dd111-19ae-4f5c-b92b-177b82f1eabc,15
ccfe7acd-7d69-413b-9b9c-8e41dcd741f1,15
026f19ab-db4e-4828-a4e4-0a16315729fc,15
2491de5b-b25d-4a6b-9405-af36cf44dd1e,15
47f8e970-1e75-44b7-bcb5-1c113ced4bbd,15
7fe053c1-6be7-4e2b-8708-58cb3ed4588f,15
ce1de8b9-0eb4-4287-a757-3e32f14ad417,15
802f6e86-e625-4244-abc9-3da19d5bfcb3,15
011c9a4c-e4b6-4f8a-8085-7bec089cbed7,15
467acf1e-d4e5-4f34-8b03-85cb2a0f5bef,15
e23abdc6-bb62-44ae-80c2-4df72be163c2,15
01b5ea89-4448-4c0d-bb6f-de23754618a0,15
234ec986-59a1-4794-bb22-c12f7fe57c30,15
fe69862b-e096-46ef-a6d4-d00c392ae595,15
cdc82865-ed42-4e7a-b671-f6c88b771dcf,15
020427b3-0045-4f46-a5e0-e30e41d51528,15
0219611b-5a2d-41f8-90dd-31f125cc134a,15
49b01ec3-f709-4ceb-94c7-b74b218e0157,15
b775b9c6-5ac7-4310-9cdd-cbb47bcd345d,15
44dbdf48-4cf0-4b0b-87e7-3dd8800fa88e,15
81d3fe64-1b4e-47e6-886b-c8729ac01eae,15
7eb34c60-709f-45d4-9d2c-624164cbe5b2,15
031bb111-dc61-4421-a945-72d41f21972a,15
4a5d91ac-1350-40fd-a463-eae8b7d4b1ce,15
e179b635-6155-4211-89ba-936fabe679a9,15
fdb9c1c0-0fe4-48c8-976e-6c46a765fada,15
4b13f331-9506-4344-ab52-5f6f632940ca,15
310bd5d0-dbed-4b82-8882-a4332c751fd2,15
fd49429c-4427-4429-b8ad-590e683d15f5,15
e0b9433c-c91e-4c43-94ba-e470f09a8e2f,15
b736d9ba-c6e0-4674-9863-7c5c3461cf79,15
ad72fda9-a244-488a-9af5-1942f26e154d,15
2fbd65da-fb53-4887-a7eb-65e731943323,15
863aaa42-d475-4b40-81f5-72de062dea0b,15
077fd879-be64-47dc-8f66-4a8902e9df85,15
f4df8fb4-6d0e-4e94-a9dd-46ed5b057193,15
c9c10e3e-1b43-4464-bcff-f5e479d700c3,15
9f3a115a-19d2-43be-8fa7-67eeaf95df53,15
3366d0aa-bd73-4b4b-b0fd-949a07a4a9b3,15
0a788e37-aa72-4f73-b002-60b91756e72a,15
5363e5bc-830d-4c20-8ddb-4fccc63522ef,15
caa84992-0585-4d0c-8c14-69a963c6a9b5,15
dddef8b7-61ef-4f6e-810a-1252615be739,15
dde14912-3b03-493f-b684-59046018797e,15
d34ed53e-792e-4dcb-8af0-aedeefb924f7,15
514a7a5c-1a03-4a42-9952-879f20f727d8,15
bd11303e-1c26-4b51-9091-e3639c1adf71,15
54551e46-c26b-4802-89ca-96560852e434,15
e6433d75-ecdf-4403-949f-a9a6cd2a29a3,15
25d21b41-4510-4889-b3a9-11630fbf3d97,15
f9bbaa65-635c-4c41-9087-d72741dc5b6c,15
3242d250-1551-41a2-9cba-989f24d38e5a,15
336e50bf-6dca-4190-acfb-ff3ae6866da6,15
7ce31dc5-fd2a-4a05-9e51-56f563c3df38,15
88a8ea21-152b-4a14-a163-dc3171dcf2c0,15
52674f55-10b8-4223-897a-239564737fe9,15
88509fb5-faa9-4a69-8d71-4fdafba944a6,15
fa1391e6-3baf-435f-ae50-dc1fec99b94b,15
dec1d547-82c9-4fbf-9ac1-7053eb8cd5d9,15
77d0f92c-8404-4a17-bfa5-6754f07bc63c,15
e5971213-d413-456a-ae6b-46fd0da3e488,15
c03fcd50-b04f-45e1-b030-c2be81247326,15
0ed0d37a-6919-4f3f-b87c-1ed4a28a3c60,15
a61df60b-8f22-4aef-86dd-31e5b27b1a0b,15
fa83c7db-9713-42b0-8c83-fc4bc027e51f,15
54e309f6-afe5-4bab-94ba-6c4d311b40bd,15
a58a3e49-f82e-446d-b941-134beaf29cfd,15
9ee70fcf-f93e-43a8-9d22-f4f5f70c959c,15
4fabead9-40ac-413a-8c8d-ed6941acb847,15
a1508878-e6b7-43ef-b95a-26274b220af2,15
0e1caeca-628c-4951-bb31-a13f6024aa92,15
28c5354b-1bde-4840-83d0-564ca6b620e6,15
7efb1d92-7c01-46c5-a1da-29d2b73b1ad5,14
826fcadd-4994-4263-9556-f398a455b36b,14
7f634ece-56ee-48fd-8122-5410905e03d1,14
6aabe11f-f9cc-4075-8687-faf0dd14ed2e,14
d8e34e11-2840-4960-9e97-2aa979d70c9f,14
89c0c9f3-edc8-4c58-b61c-0929dc1e3daf,14
7fd342e4-7a3a-4417-a76f-c4b30bfacb84,14
ec4e4189-9f13-463c-8d09-9cd865f2c33c,14
8a921a5b-efd4-4292-b19c-de61b2151502,14
228d219d-22eb-4f9a-8cb8-db4a325b54b1,14
8f40bde9-c32f-4b98-9664-0e024be36a4a,14
c9403bf0-ec94-45f1-a5e1-0f995500523a,14
d4f98b46-2228-438a-b7ae-5ab31791ed5b,14
f4ba74bb-2952-4817-99e0-27a5df00f25e,14
3017d457-1189-4587-9e0e-7e2cf847ec89,14
d77cfdd7-07ac-44d8-bf20-e18492fe82bb,14
67341c6e-5d61-45d4-92d7-ed371bce82cd,14
d6107cc2-d669-4152-b8e6-c281b44e2e41,14
2fdae46f-6d45-442f-99c9-0ff79f7ef93e,14
8a596e0a-30dd-4758-8591-9bc961251942,14
6d9dbbd9-0d9c-49cd-8b08-8049d6f65291,14
c9974eb4-bd9f-43e1-8f43-a4ec3ee2d30c,14
c9b05881-d7bb-4033-a423-e904c93dc40f,14
7ca6f480-f931-411e-9903-495b0b2cc012,14
6c17cdac-f41b-49cf-a55c-57e8a16eb977,14
1b943124-43b8-4332-a4d9-b03418dca9b6,14
888045e3-a37c-4bf0-b242-4845dc532016,14
69297ee5-49cf-4b99-ac83-0acdaa3fce44,14
8d30e18c-fe13-45eb-8837-5ea479fa8e46,14
67f1a15a-4ae8-446f-8b5a-f6b16161c529,14
683a255b-8529-4c8e-ad9b-77ebbfe20cc7,14
f03c2091-c874-4349-a0b2-993fddb5b3b7,14
c8c34754-8cc2-4b59-a3ce-7f514f507e46,14
64aec657-490e-47c1-a878-86d6f2eb84e2,14
3413c13f-7ab1-48cd-8566-b4a1fad6a408,14
6cea4931-efe6-4e88-b103-bf7249b7c153,14
7d0f62a8-5b1c-466b-a5a7-120d4584b710,14
8666fa57-9cd8-4a17-a563-0d62db38c627,14
cccfca35-e97c-488c-9852-f41ee80ce226,14
324ff34d-6ac4-439c-b7b5-9d355c6ac0fd,14
cf8fcfcc-8071-4d0b-b09e-3cac02a3033a,14
350ac33b-1798-4df4-bf18-cd813c25bd0b,14
64bd4557-e589-4b62-93b8-d7e4e6766f60,14
865c255e-2fa6-484d-93a5-456067b2f00a,14
8656cc99-a7ca-4fda-a807-bd457d47a6f1,14
352349fa-6b22-4446-b41b-7791bd8915ff,14
86523d96-3e60-4d66-92c0-67aa3053a9d8,14
1ba738fa-610e-49f0-956e-e012bfd26bfc,14
210c9a98-d7c3-46c5-8cc2-f48256921662,14
210dfda8-8e16-41e2-9f71-cfa531240c17,14
8775bfd7-6915-4cfe-9f43-c15610aae8a9,14
69b32c4e-d4bb-425a-bd39-8f59ce74d61d,14
31464dc0-9a63-4f49-a2b9-21c81bf91cef,14
eb682516-a7bf-4d97-a482-5ea2f8ce73fc,14
67e7ab63-4bef-4743-92a9-a11b7013d021,14
ec930fb8-6382-447b-94be-7a98c2fdc838,14
1ea89fc7-4348-462f-84b4-4bc0b6810100,14
6a7704a3-2f5b-4ec4-922a-6da5048f8e93,14
f4445306-e10f-4eef-a2e5-9256679a24a5,14
8eb2a6e0-792c-4c48-8f88-99f1c7f369ae,14
21ba93aa-24e7-4a76-a116-58ad449332d1,14
cfda4e93-9b32-4d7b-ae09-9e81db0cb866,14
31cb561d-e3e9-441a-8a67-eea311bdddef,14
31dc8aeb-f36c-4413-8dd5-6151931d6024,14
31e2ebc7-c73d-44e2-b663-5d02470fd6b4,14
8797e396-9742-46e7-9be7-70186951d634,14
f1e6c530-42de-42a2-b23b-928eba1d4b53,14
efd022ea-e272-4e2d-a99a-b021435c1f4c,14
264c63fc-d4c8-4048-b3e3-656b4b02577e,14
6427ec9e-dccb-4dc5-9ae9-28be6018d4ec,14
c86f9a67-79d9-4202-891f-2b2a60bd6dfc,14
83950bc6-9b29-4989-898e-5e36e9f1569a,14
94e491b5-451a-40f5-82e3-0d0a12f73e40,14
